items,hedge,keys,size,p
31,2.096774,5,65,0.998113
32,2.0625,5,66,0.998113
33,2.060606,5,68,0.998113
34,2,5,68,0.998113
35,1.971429,5,69,0.998113
36,2,5,72,0.998113
37,1.945946,5,72,0.998113
38,1.973684,5,75,0.998113
39,1.948718,5,76,0.998113
40,1.925,5,77,0.998113
41,1.902439,5,78,0.998113
42,1.928571,5,81,0.998113
43,1.883721,5,81,0.998113
44,1.886364,5,83,0.998113
45,1.888889,5,85,0.998113
46,1.869565,5,86,0.998113
47,1.87234,5,88,0.998113
48,1.854167,5,89,0.998113
49,1.836735,5,90,0.998113
1,12,11,12,0.998117
2,8,9,16,0.998117
3,6,10,18,0.998117
4,5,9,20,0.998117
5,4.6,9,23,0.998117
6,4,7,24,0.998117
7,3.714286,7,26,0.998117
8,3.625,7,29,0.998117
9,3.333333,7,30,0.998117
10,3.2,7,32,0.998117
11,3.090909,7,34,0.998117
12,2.916667,7,35,0.998117
13,2.769231,7,36,0.998117
14,2.714286,7,38,0.998117
15,2.666667,7,40,0.998117
16,2.625,7,42,0.998117
17,2.647059,7,45,0.998117
18,2.555556,7,46,0.998117
19,2.578947,7,49,0.998117
20,2.5,7,50,0.998117
21,2.47619,7,52,0.998117
22,2.409091,5,53,0.998117
23,2.391304,5,55,0.998117
24,2.416667,6,58,0.998117
25,2.32,5,57,0.998117
26,2.307692,5,59,0.998117
27,2.259259,5,60,0.998117
28,2.25,5,63,0.998117
29,2.137931,5,61,0.998117
30,2.166667,5,65,0.998117
31,2.096774,5,65,0.998117
32,2,5,64,0.998117
33,2.060606,5,68,0.998117
34,2.029412,5,69,0.998117
35,2,5,70,0.998117
36,2,5,72,0.998117
37,1.972973,5,73,0.998117
38,1.947368,5,74,0.998117
39,1.923077,5,75,0.998117
40,1.925,5,77,0.998117
41,1.902439,5,78,0.998117
42,1.928571,5,81,0.998117
43,1.930233,5,83,0.998117
44,1.863636,5,82,0.998117
45,1.866667,5,84,0.998117
46,1.869565,5,86,0.998117
47,1.851064,5,87,0.998117
48,1.854167,5,89,0.998117
49,1.857143,5,91,0.998117
1,13,9,13,0.99812
2,8,9,16,0.99812
3,6,11,18,0.99812
4,5.25,9,21,0.99812
5,4.6,7,23,0.99812
6,4,9,24,0.99812
7,3.857143,7,27,0.99812
8,3.5,7,28,0.99812
9,3.333333,7,30,0.99812
10,3.2,7,32,0.99812
11,3,7,33,0.99812
12,2.916667,7,35,0.99812
13,2.769231,7,36,0.99812
14,2.785714,7,39,0.99812
15,2.733333,7,41,0.99812
16,2.625,7,42,0.99812
17,2.588235,7,44,0.99812
18,2.555556,7,46,0.99812
19,2.526316,7,48,0.99812
20,2.5,7,50,0.99812
21,2.47619,7,52,0.99812
22,2.454545,7,54,0.99812
23,2.434783,7,56,0.99812
24,2.416667,5,58,0.99812
25,2.32,5,57,0.99812
26,2.307692,5,59,0.99812
27,2.185185,5,59,0.99812
28,2.214286,5,62,0.99812
29,2.172414,5,63,0.99812
30,2.166667,5,65,0.99812
31,2.096774,5,65,0.99812
32,2.09375,5,67,0.99812
33,2.060606,5,68,0.99812
34,2.029412,5,69,0.99812
35,2,5,70,0.99812
36,1.944444,5,70,0.99812
37,1.972973,5,73,0.99812
38,1.973684,5,75,0.99812
39,1.948718,5,76,0.99812
40,1.95,5,78,0.99812
41,1.902439,5,78,0.99812
42,1.928571,5,81,0.99812
43,1.906977,5,82,0.99812
44,1.909091,5,84,0.99812
45,1.888889,5,85,0.99812
46,1.869565,5,86,0.99812
47,1.87234,5,88,0.99812
48,1.854167,5,89,0.99812
49,1.857143,5,91,0.99812
1,13,10,13,0.998124
2,8,10,16,0.998124
3,6,9,18,0.998124
4,5.25,9,21,0.998124
5,4.6,9,23,0.998124
6,4,8,24,0.998124
7,3.857143,7,27,0.998124
8,3.625,7,29,0.998124
9,3.333333,7,30,0.998124
10,3.2,7,32,0.998124
11,3.090909,7,34,0.998124
12,2.833333,7,34,0.998124
13,2.769231,7,36,0.998124
14,2.785714,7,39,0.998124
15,2.733333,7,41,0.998124
16,2.625,7,42,0.998124
17,2.588235,7,44,0.998124
18,2.555556,7,46,0.998124
19,2.526316,7,48,0.998124
20,2.5,7,50,0.998124
21,2.47619,7,52,0.998124
22,2.454545,7,54,0.998124
23,2.304348,5,53,0.998124
24,2.375,5,57,0.998124
25,2.32,5,57,0.998124
26,2.307692,6,59,0.998124
27,2.259259,5,60,0.998124
28,2.178571,5,60,0.998124
29,2.172414,5,63,0.998124
30,2.133333,5,64,0.998124
31,2.064516,5,64,0.998124
32,2.0625,5,66,0.998124
33,2.060606,5,68,0.998124
34,2.058824,5,70,0.998124
35,2.028571,5,71,0.998124
36,2,5,72,0.998124
37,2,5,74,0.998124
38,1.921053,5,73,0.998124
39,1.948718,5,76,0.998124
40,1.9,5,76,0.998124
41,1.902439,5,78,0.998124
42,1.904762,5,80,0.998124
43,1.906977,5,82,0.998124
44,1.886364,5,83,0.998124
45,1.888889,5,85,0.998124
46,1.869565,5,86,0.998124
47,1.851064,5,87,0.998124
48,1.854167,5,89,0.998124
49,1.857143,5,91,0.998124
1,13,9,13,0.998127
2,7.5,12,15,0.998127
3,6,11,18,0.998127
4,5.25,8,21,0.998127
5,4.6,9,23,0.998127
6,4,8,24,0.998127
7,3.857143,7,27,0.998127
8,3.5,7,28,0.998127
9,3.222222,7,29,0.998127
10,3.2,7,32,0.998127
11,3.090909,7,34,0.998127
12,2.916667,7,35,0.998127
13,2.769231,7,36,0.998127
14,2.714286,7,38,0.998127
15,2.666667,7,40,0.998127
16,2.625,7,42,0.998127
17,2.588235,7,44,0.998127
18,2.5,7,45,0.998127
19,2.526316,7,48,0.998127
20,2.5,7,50,0.998127
21,2.47619,7,52,0.998127
22,2.454545,7,54,0.998127
23,2.434783,7,56,0.998127
24,2.291667,5,55,0.998127
25,2.36,5,59,0.998127
26,2.307692,5,59,0.998127
27,2.185185,5,59,0.998127
28,2.178571,5,60,0.998127
29,2.172414,5,63,0.998127
30,2.166667,5,65,0.998127
31,2.064516,5,64,0.998127
32,2.0625,5,66,0.998127
33,2.060606,5,68,0.998127
34,2.058824,5,70,0.998127
35,1.942857,5,68,0.998127
36,2,5,72,0.998127
37,1.972973,5,73,0.998127
38,1.973684,5,75,0.998127
39,1.948718,5,76,0.998127
40,1.925,5,77,0.998127
41,1.926829,5,79,0.998127
42,1.880952,5,79,0.998127
43,1.906977,5,82,0.998127
44,1.863636,5,82,0.998127
45,1.844444,5,83,0.998127
46,1.869565,5,86,0.998127
47,1.87234,5,88,0.998127
48,1.854167,5,89,0.998127
49,1.857143,5,91,0.998127
1,12,12,12,0.998131
2,8,9,16,0.998131
3,6,9,18,0.998131
4,5.25,9,21,0.998131
5,4.6,9,23,0.998131
6,4,8,24,0.998131
7,3.857143,7,27,0.998131
8,3.5,7,28,0.998131
9,3.333333,7,30,0.998131
10,3.2,7,32,0.998131
11,3,7,33,0.998131
12,2.916667,7,35,0.998131
13,2.769231,7,36,0.998131
14,2.785714,7,39,0.998131
15,2.733333,7,41,0.998131
16,2.625,7,42,0.998131
17,2.588235,7,44,0.998131
18,2.555556,7,46,0.998131
19,2.526316,7,48,0.998131
20,2.5,7,50,0.998131
21,2.428571,5,50,0.998131
22,2.454545,5,54,0.998131
23,2.434783,7,56,0.998131
24,2.416667,5,58,0.998131
25,2.32,5,57,0.998131
26,2.307692,5,59,0.998131
27,2.259259,5,60,0.998131
28,2.178571,5,60,0.998131
29,2.137931,5,61,0.998131
30,2.1,5,63,0.998131
31,2.129032,5,66,0.998131
32,2.0625,5,66,0.998131
33,2.060606,5,68,0.998131
34,2,5,68,0.998131
35,1.971429,5,69,0.998131
36,2,5,72,0.998131
37,1.972973,5,73,0.998131
38,1.973684,5,75,0.998131
39,1.923077,5,75,0.998131
40,1.925,5,77,0.998131
41,1.926829,5,79,0.998131
42,1.880952,5,79,0.998131
43,1.906977,5,82,0.998131
44,1.886364,5,83,0.998131
45,1.866667,5,84,0.998131
46,1.869565,5,86,0.998131
47,1.87234,5,88,0.998131
48,1.875,5,90,0.998131
49,1.857143,5,91,0.998131
1,13,7,13,0.998134
2,8,9,16,0.998134
3,6,9,18,0.998134
4,5.25,9,21,0.998134
5,4.4,9,22,0.998134
6,4,8,24,0.998134
7,3.714286,9,26,0.998134
8,3.5,7,28,0.998134
9,3.333333,7,30,0.998134
10,3.2,7,32,0.998134
11,3,7,33,0.998134
12,2.833333,7,34,0.998134
13,2.769231,7,36,0.998134
14,2.714286,7,38,0.998134
15,2.733333,7,41,0.998134
16,2.625,7,42,0.998134
17,2.647059,7,45,0.998134
18,2.555556,7,46,0.998134
19,2.526316,7,48,0.998134
20,2.5,7,50,0.998134
21,2.47619,7,52,0.998134
22,2.454545,7,54,0.998134
23,2.434783,5,56,0.998134
24,2.375,5,57,0.998134
25,2.36,5,59,0.998134
26,2.307692,5,59,0.998134
27,2.259259,5,60,0.998134
28,2.178571,5,60,0.998134
29,2.172414,5,63,0.998134
30,2.1,5,63,0.998134
31,2.032258,5,63,0.998134
32,2.09375,5,67,0.998134
33,2.060606,5,68,0.998134
34,2.029412,5,69,0.998134
35,2.028571,5,71,0.998134
36,1.972222,5,71,0.998134
37,1.972973,5,73,0.998134
38,1.947368,5,74,0.998134
39,1.923077,5,75,0.998134
40,1.95,5,78,0.998134
41,1.926829,5,79,0.998134
42,1.880952,5,79,0.998134
43,1.930233,5,83,0.998134
44,1.863636,5,82,0.998134
45,1.866667,5,84,0.998134
46,1.869565,5,86,0.998134
47,1.851064,5,87,0.998134
48,1.854167,5,89,0.998134
49,1.836735,5,90,0.998134
1,12,11,12,0.998138
2,8,9,16,0.998138
3,6.333333,9,19,0.998138
4,5,9,20,0.998138
5,4.6,9,23,0.998138
6,4,9,24,0.998138
7,3.857143,7,27,0.998138
8,3.625,8,29,0.998138
9,3.333333,7,30,0.998138
10,3.2,7,32,0.998138
11,3,7,33,0.998138
12,2.916667,7,35,0.998138
13,2.769231,7,36,0.998138
14,2.785714,7,39,0.998138
15,2.733333,7,41,0.998138
16,2.625,7,42,0.998138
17,2.647059,7,45,0.998138
18,2.611111,7,47,0.998138
19,2.526316,7,48,0.998138
20,2.5,7,50,0.998138
21,2.47619,7,52,0.998138
22,2.454545,5,54,0.998138
23,2.434783,7,56,0.998138
24,2.416667,5,58,0.998138
25,2.32,5,57,0.998138
26,2.307692,5,59,0.998138
27,2.185185,5,59,0.998138
28,2.214286,5,62,0.998138
29,2.068966,5,60,0.998138
30,2.166667,5,65,0.998138
31,2.096774,5,65,0.998138
32,2.09375,5,67,0.998138
33,2.060606,5,68,0.998138
34,2.029412,5,69,0.998138
35,2,5,70,0.998138
36,1.972222,5,71,0.998138
37,2,5,74,0.998138
38,1.947368,5,74,0.998138
39,1.948718,5,76,0.998138
40,1.925,5,77,0.998138
41,1.902439,5,78,0.998138
42,1.904762,5,80,0.998138
43,1.906977,5,82,0.998138
44,1.886364,5,83,0.998138
45,1.866667,5,84,0.998138
46,1.869565,5,86,0.998138
47,1.87234,5,88,0.998138
48,1.854167,5,89,0.998138
49,1.836735,5,90,0.998138
1,12,9,12,0.998141
2,8,10,16,0.998141
3,6,11,18,0.998141
4,5,9,20,0.998141
5,4.6,9,23,0.998141
6,4,8,24,0.998141
7,3.857143,7,27,0.998141
8,3.5,7,28,0.998141
9,3.444444,7,31,0.998141
10,3.2,7,32,0.998141
11,3,7,33,0.998141
12,2.916667,7,35,0.998141
13,2.769231,7,36,0.998141
14,2.785714,7,39,0.998141
15,2.733333,7,41,0.998141
16,2.625,7,42,0.998141
17,2.588235,7,44,0.998141
18,2.555556,7,46,0.998141
19,2.526316,7,48,0.998141
20,2.5,7,50,0.998141
21,2.47619,7,52,0.998141
22,2.409091,5,53,0.998141
23,2.434783,7,56,0.998141
24,2.416667,5,58,0.998141
25,2.4,5,60,0.998141
26,2.307692,5,59,0.998141
27,2.259259,5,60,0.998141
28,2.25,5,63,0.998141
29,2.137931,5,61,0.998141
30,2.1,5,63,0.998141
31,2.032258,5,63,0.998141
32,2.03125,5,65,0.998141
33,2.030303,5,67,0.998141
34,2,5,68,0.998141
35,2,5,70,0.998141
36,1.972222,5,71,0.998141
37,2,5,74,0.998141
38,1.947368,5,74,0.998141
39,1.948718,5,76,0.998141
40,1.925,5,77,0.998141
41,1.926829,5,79,0.998141
42,1.904762,5,80,0.998141
43,1.906977,5,82,0.998141
44,1.886364,5,83,0.998141
45,1.888889,5,85,0.998141
46,1.869565,5,86,0.998141
47,1.829787,5,86,0.998141
48,1.875,5,90,0.998141
49,1.836735,5,90,0.998141
1,12,12,12,0.998145
2,7.5,11,15,0.998145
3,6,10,18,0.998145
4,5.25,9,21,0.998145
5,4.6,9,23,0.998145
6,4,7,24,0.998145
7,3.857143,7,27,0.998145
8,3.5,7,28,0.998145
9,3.333333,7,30,0.998145
10,3.2,7,32,0.998145
11,3.090909,7,34,0.998145
12,2.916667,7,35,0.998145
13,2.769231,7,36,0.998145
14,2.785714,7,39,0.998145
15,2.666667,7,40,0.998145
16,2.6875,7,43,0.998145
17,2.588235,7,44,0.998145
18,2.555556,7,46,0.998145
19,2.526316,7,48,0.998145
20,2.5,7,50,0.998145
21,2.428571,7,50,0.998145
22,2.454545,7,54,0.998145
23,2.391304,5,55,0.998145
24,2.416667,5,58,0.998145
25,2.4,5,60,0.998145
26,2.307692,5,59,0.998145
27,2.259259,5,60,0.998145
28,2.142857,5,60,0.998145
29,2.172414,5,63,0.998145
30,2.166667,5,65,0.998145
31,2.129032,5,66,0.998145
32,2.0625,5,66,0.998145
33,2.030303,5,67,0.998145
34,2.029412,5,69,0.998145
35,1.971429,5,69,0.998145
36,2,5,72,0.998145
37,1.945946,5,72,0.998145
38,1.947368,5,74,0.998145
39,1.948718,5,76,0.998145
40,1.925,5,77,0.998145
41,1.902439,5,78,0.998145
42,1.904762,5,80,0.998145
43,1.906977,5,82,0.998145
44,1.840909,5,81,0.998145
45,1.866667,5,84,0.998145
46,1.847826,5,85,0.998145
47,1.87234,5,88,0.998145
48,1.854167,5,89,0.998145
49,1.857143,5,91,0.998145
1,13,9,13,0.998148
2,8,10,16,0.998148
3,6,10,18,0.998148
4,5,10,20,0.998148
5,4.6,7,23,0.998148
6,4,8,24,0.998148
7,3.857143,7,27,0.998148
8,3.625,7,29,0.998148
9,3.444444,7,31,0.998148
10,3.2,7,32,0.998148
11,3.090909,7,34,0.998148
12,2.916667,7,35,0.998148
13,2.769231,7,36,0.998148
14,2.785714,7,39,0.998148
15,2.666667,7,40,0.998148
16,2.6875,7,43,0.998148
17,2.588235,7,44,0.998148
18,2.555556,7,46,0.998148
19,2.526316,7,48,0.998148
20,2.5,7,50,0.998148
21,2.47619,7,52,0.998148
22,2.454545,7,54,0.998148
23,2.434783,7,56,0.998148
24,2.375,5,57,0.998148
25,2.4,5,60,0.998148
26,2.307692,5,59,0.998148
27,2.296296,5,62,0.998148
28,2.214286,5,62,0.998148
29,2.172414,5,63,0.998148
30,2.133333,5,64,0.998148
31,2.096774,5,65,0.998148
32,2.09375,5,67,0.998148
33,2.030303,5,67,0.998148
34,2.029412,5,69,0.998148
35,2.028571,5,71,0.998148
36,2,5,72,0.998148
37,1.972973,5,73,0.998148
38,1.921053,5,73,0.998148
39,1.897436,5,74,0.998148
40,1.925,5,77,0.998148
41,1.926829,5,79,0.998148
42,1.904762,5,80,0.998148
43,1.906977,5,82,0.998148
44,1.909091,5,84,0.998148
45,1.888889,5,85,0.998148
46,1.869565,5,86,0.998148
47,1.829787,5,86,0.998148
48,1.854167,5,89,0.998148
49,1.836735,5,90,0.998148
1,13,10,13,0.998152
2,8,9,16,0.998152
3,6.333333,9,19,0.998152
4,5.25,9,21,0.998152
5,4.6,9,23,0.998152
6,4,7,24,0.998152
7,3.857143,7,27,0.998152
8,3.625,7,29,0.998152
9,3.333333,7,30,0.998152
10,3.2,7,32,0.998152
11,3.090909,7,34,0.998152
12,3,7,36,0.998152
13,2.769231,7,36,0.998152
14,2.785714,7,39,0.998152
15,2.733333,7,41,0.998152
16,2.625,7,42,0.998152
17,2.588235,7,44,0.998152
18,2.555556,7,46,0.998152
19,2.578947,7,49,0.998152
20,2.45,7,49,0.998152
21,2.47619,7,52,0.998152
22,2.454545,7,54,0.998152
23,2.434783,5,56,0.998152
24,2.416667,5,58,0.998152
25,2.28,5,56,0.998152
26,2.269231,5,59,0.998152
27,2.259259,5,60,0.998152
28,2.178571,5,60,0.998152
29,2.137931,5,61,0.998152
30,2.133333,5,64,0.998152
31,2.032258,5,63,0.998152
32,2.0625,5,66,0.998152
33,2.030303,5,67,0.998152
34,2.029412,5,69,0.998152
35,2.028571,5,71,0.998152
36,1.972222,5,71,0.998152
37,2,5,74,0.998152
38,1.947368,5,74,0.998152
39,1.923077,5,75,0.998152
40,1.925,5,77,0.998152
41,1.902439,5,78,0.998152
42,1.928571,5,81,0.998152
43,2,5,86,0.998152
44,1.886364,5,83,0.998152
45,1.888889,5,85,0.998152
46,1.869565,5,86,0.998152
47,1.87234,5,88,0.998152
48,1.854167,5,89,0.998152
49,1.836735,5,90,0.998152
1,13,9,13,0.998155
2,8,9,16,0.998155
3,6,9,18,0.998155
4,5.25,9,21,0.998155
5,4.4,9,22,0.998155
6,4,9,24,0.998155
7,3.857143,9,27,0.998155
8,3.5,7,28,0.998155
9,3.444444,7,31,0.998155
10,3.2,7,32,0.998155
11,3.090909,7,34,0.998155
12,2.916667,7,35,0.998155
13,2.769231,7,36,0.998155
14,2.785714,7,39,0.998155
15,2.666667,7,40,0.998155
16,2.6875,7,43,0.998155
17,2.588235,7,44,0.998155
18,2.555556,7,46,0.998155
19,2.526316,7,48,0.998155
20,2.5,7,50,0.998155
21,2.52381,5,53,0.998155
22,2.454545,7,54,0.998155
23,2.304348,5,53,0.998155
24,2.291667,5,55,0.998155
25,2.36,5,59,0.998155
26,2.307692,5,59,0.998155
27,2.259259,5,60,0.998155
28,2.214286,5,62,0.998155
29,2.137931,5,61,0.998155
30,2.166667,5,65,0.998155
31,2.096774,5,65,0.998155
32,2.09375,5,67,0.998155
33,2.060606,5,68,0.998155
34,2.029412,5,69,0.998155
35,2.028571,5,71,0.998155
36,1.972222,5,71,0.998155
37,1.972973,5,73,0.998155
38,1.947368,5,74,0.998155
39,1.974359,5,77,0.998155
40,1.925,5,77,0.998155
41,1.926829,5,79,0.998155
42,1.904762,5,80,0.998155
43,1.906977,5,82,0.998155
44,1.886364,5,83,0.998155
45,1.888889,5,85,0.998155
46,1.869565,5,86,0.998155
47,1.851064,5,87,0.998155
48,1.854167,5,89,0.998155
49,1.857143,5,91,0.998155
1,12,10,12,0.998158
2,8,10,16,0.998158
3,6,9,18,0.998158
4,5.25,9,21,0.998158
5,4.4,9,22,0.998158
6,4,9,24,0.998158
7,3.857143,7,27,0.998158
8,3.625,7,29,0.998158
9,3.444444,7,31,0.998158
10,3.2,7,32,0.998158
11,3.090909,7,34,0.998158
12,2.916667,7,35,0.998158
13,2.769231,7,36,0.998158
14,2.785714,7,39,0.998158
15,2.733333,7,41,0.998158
16,2.625,7,42,0.998158
17,2.647059,7,45,0.998158
18,2.611111,7,47,0.998158
19,2.526316,7,48,0.998158
20,2.5,7,50,0.998158
21,2.47619,7,52,0.998158
22,2.454545,7,54,0.998158
23,2.434783,5,56,0.998158
24,2.416667,5,58,0.998158
25,2.36,6,59,0.998158
26,2.192308,5,57,0.998158
27,2.259259,5,60,0.998158
28,2.25,5,63,0.998158
29,2.172414,5,63,0.998158
30,2.133333,5,64,0.998158
31,2.096774,5,65,0.998158
32,2.03125,5,65,0.998158
33,2.030303,5,67,0.998158
34,2,5,68,0.998158
35,1.971429,5,69,0.998158
36,2,5,72,0.998158
37,1.972973,5,73,0.998158
38,1.947368,5,74,0.998158
39,1.948718,5,76,0.998158
40,1.95,5,78,0.998158
41,1.926829,5,79,0.998158
42,1.928571,5,81,0.998158
43,1.906977,5,82,0.998158
44,1.886364,5,83,0.998158
45,1.888889,5,85,0.998158
46,1.869565,5,86,0.998158
47,1.87234,5,88,0.998158
48,1.833333,5,88,0.998158
49,1.857143,5,91,0.998158
1,13,10,13,0.998162
2,8,9,16,0.998162
3,6,10,18,0.998162
4,5.25,8,21,0.998162
5,4.4,9,22,0.998162
6,4,8,24,0.998162
7,3.714286,9,26,0.998162
8,3.625,7,29,0.998162
9,3.444444,7,31,0.998162
10,3.1,7,31,0.998162
11,3,7,33,0.998162
12,2.916667,7,35,0.998162
13,2.769231,7,36,0.998162
14,2.785714,7,39,0.998162
15,2.666667,7,40,0.998162
16,2.6875,7,43,0.998162
17,2.588235,7,44,0.998162
18,2.555556,7,46,0.998162
19,2.578947,7,49,0.998162
20,2.5,7,50,0.998162
21,2.47619,7,52,0.998162
22,2.454545,5,54,0.998162
23,2.434783,5,56,0.998162
24,2.291667,5,55,0.998162
25,2.4,7,60,0.998162
26,2.307692,5,59,0.998162
27,2.259259,5,60,0.998162
28,2.178571,5,60,0.998162
29,2.137931,5,61,0.998162
30,2.166667,5,65,0.998162
31,2.032258,5,63,0.998162
32,2.09375,5,67,0.998162
33,2.060606,5,68,0.998162
34,2.029412,5,69,0.998162
35,2.028571,5,71,0.998162
36,2,5,72,0.998162
37,1.972973,5,73,0.998162
38,1.973684,5,75,0.998162
39,1.923077,5,75,0.998162
40,1.95,5,78,0.998162
41,1.926829,5,79,0.998162
42,1.928571,5,81,0.998162
43,1.883721,5,81,0.998162
44,1.886364,5,83,0.998162
45,1.888889,5,85,0.998162
46,1.847826,5,85,0.998162
47,1.851064,5,87,0.998162
48,1.854167,5,89,0.998162
49,1.857143,5,91,0.998162
1,12,10,12,0.998165
2,7.5,10,15,0.998165
3,6,9,18,0.998165
4,5.25,9,21,0.998165
5,4.6,8,23,0.998165
6,4,9,24,0.998165
7,3.857143,7,27,0.998165
8,3.625,7,29,0.998165
9,3.444444,7,31,0.998165
10,3.2,7,32,0.998165
11,3.090909,7,34,0.998165
12,3,7,36,0.998165
13,2.769231,7,36,0.998165
14,2.785714,7,39,0.998165
15,2.733333,7,41,0.998165
16,2.625,7,42,0.998165
17,2.647059,7,45,0.998165
18,2.611111,7,47,0.998165
19,2.526316,7,48,0.998165
20,2.5,7,50,0.998165
21,2.428571,6,50,0.998165
22,2.454545,7,54,0.998165
23,2.391304,6,55,0.998165
24,2.416667,7,58,0.998165
25,2.32,5,57,0.998165
26,2.307692,5,59,0.998165
27,2.259259,5,60,0.998165
28,2.142857,5,60,0.998165
29,2.137931,5,61,0.998165
30,2.066667,5,62,0.998165
31,2.096774,5,65,0.998165
32,2.09375,5,67,0.998165
33,2.030303,5,67,0.998165
34,2.029412,5,69,0.998165
35,2,5,70,0.998165
36,1.972222,5,71,0.998165
37,1.972973,5,73,0.998165
38,1.947368,5,74,0.998165
39,1.948718,5,76,0.998165
40,1.95,5,78,0.998165
41,1.878049,5,77,0.998165
42,1.880952,5,79,0.998165
43,1.883721,5,81,0.998165
44,1.886364,5,83,0.998165
45,1.888889,5,85,0.998165
46,1.869565,5,86,0.998165
47,1.87234,5,88,0.998165
48,1.875,5,90,0.998165
49,1.857143,5,91,0.998165
1,13,9,13,0.998168
2,8,9,16,0.998168
3,6,9,18,0.998168
4,5,9,20,0.998168
5,4.4,7,22,0.998168
6,4,7,24,0.998168
7,3.857143,9,27,0.998168
8,3.625,7,29,0.998168
9,3.222222,7,29,0.998168
10,3.2,7,32,0.998168
11,3,7,33,0.998168
12,2.916667,7,35,0.998168
13,2.769231,7,36,0.998168
14,2.785714,7,39,0.998168
15,2.666667,7,40,0.998168
16,2.6875,7,43,0.998168
17,2.647059,7,45,0.998168
18,2.555556,7,46,0.998168
19,2.526316,7,48,0.998168
20,2.5,7,50,0.998168
21,2.47619,7,52,0.998168
22,2.454545,7,54,0.998168
23,2.391304,7,55,0.998168
24,2.416667,5,58,0.998168
25,2.4,7,60,0.998168
26,2.307692,5,59,0.998168
27,2.185185,5,59,0.998168
28,2.214286,5,62,0.998168
29,2.206897,5,64,0.998168
30,2.166667,5,65,0.998168
31,2.096774,5,65,0.998168
32,2.09375,5,67,0.998168
33,2.060606,5,68,0.998168
34,2.058824,5,70,0.998168
35,2,5,70,0.998168
36,2,5,72,0.998168
37,1.972973,5,73,0.998168
38,1.973684,5,75,0.998168
39,1.948718,5,76,0.998168
40,1.925,5,77,0.998168
41,1.926829,5,79,0.998168
42,1.904762,5,80,0.998168
43,1.906977,5,82,0.998168
44,1.886364,5,83,0.998168
45,1.911111,5,86,0.998168
46,1.869565,5,86,0.998168
47,1.87234,5,88,0.998168
48,1.854167,5,89,0.998168
49,1.836735,5,90,0.998168
1,13,10,13,0.998172
2,7.5,12,15,0.998172
3,6.333333,9,19,0.998172
4,5.25,9,21,0.998172
5,4.6,8,23,0.998172
6,4,9,24,0.998172
7,3.857143,7,27,0.998172
8,3.625,7,29,0.998172
9,3.333333,7,30,0.998172
10,3.2,7,32,0.998172
11,3.090909,7,34,0.998172
12,3,7,36,0.998172
13,2.769231,7,36,0.998172
14,2.714286,7,38,0.998172
15,2.733333,7,41,0.998172
16,2.6875,7,43,0.998172
17,2.588235,7,44,0.998172
18,2.555556,7,46,0.998172
19,2.526316,7,48,0.998172
20,2.5,7,50,0.998172
21,2.47619,7,52,0.998172
22,2.409091,7,53,0.998172
23,2.434783,5,56,0.998172
24,2.416667,5,58,0.998172
25,2.36,5,59,0.998172
26,2.307692,5,59,0.998172
27,2.296296,5,62,0.998172
28,2.285714,5,64,0.998172
29,2.206897,5,64,0.998172
30,2.166667,5,65,0.998172
31,2.129032,5,66,0.998172
32,2.03125,5,65,0.998172
33,2.030303,5,67,0.998172
34,2.058824,5,70,0.998172
35,2,5,70,0.998172
36,2,5,72,0.998172
37,1.972973,5,73,0.998172
38,1.947368,5,74,0.998172
39,1.923077,5,75,0.998172
40,1.925,5,77,0.998172
41,1.902439,5,78,0.998172
42,1.928571,5,81,0.998172
43,1.906977,5,82,0.998172
44,1.886364,5,83,0.998172
45,1.888889,5,85,0.998172
46,1.869565,5,86,0.998172
47,1.87234,5,88,0.998172
48,1.854167,5,89,0.998172
49,1.857143,5,91,0.998172
1,13,9,13,0.998175
2,8,9,16,0.998175
3,6,9,18,0.998175
4,5,9,20,0.998175
5,4.6,9,23,0.998175
6,4,9,24,0.998175
7,3.857143,9,27,0.998175
8,3.5,8,28,0.998175
9,3.333333,7,30,0.998175
10,3.1,7,31,0.998175
11,3,7,33,0.998175
12,2.916667,7,35,0.998175
13,2.769231,7,36,0.998175
14,2.785714,7,39,0.998175
15,2.733333,7,41,0.998175
16,2.625,7,42,0.998175
17,2.647059,7,45,0.998175
18,2.555556,7,46,0.998175
19,2.526316,7,48,0.998175
20,2.5,7,50,0.998175
21,2.47619,7,52,0.998175
22,2.454545,7,54,0.998175
23,2.434783,7,56,0.998175
24,2.416667,5,58,0.998175
25,2.36,5,59,0.998175
26,2.307692,5,59,0.998175
27,2.259259,5,60,0.998175
28,2.25,5,63,0.998175
29,2.137931,5,61,0.998175
30,2.133333,5,64,0.998175
31,2.064516,5,64,0.998175
32,2.0625,5,66,0.998175
33,2.060606,5,68,0.998175
34,2.058824,5,70,0.998175
35,2,5,70,0.998175
36,1.972222,5,71,0.998175
37,1.945946,5,72,0.998175
38,1.947368,5,74,0.998175
39,1.923077,5,75,0.998175
40,1.95,5,78,0.998175
41,1.926829,5,79,0.998175
42,1.904762,5,80,0.998175
43,1.906977,5,82,0.998175
44,1.863636,5,82,0.998175
45,1.888889,5,85,0.998175
46,1.869565,5,86,0.998175
47,1.851064,5,87,0.998175
48,1.854167,5,89,0.998175
49,1.857143,5,91,0.998175
1,12,11,12,0.998179
2,8,9,16,0.998179
3,6,11,18,0.998179
4,5,9,20,0.998179
